zil-additional-service  | 
zil-additional-service  | 2026-05-04T14:08:54.413Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2337 sumNanos=484452278867 avgNanos=207296653
zil-additional-service  | 2026-05-04T14:08:54.413Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2334 sumNanos=1006268858539 avgNanos=431134900
zil-additional-service  | 2026-05-04T14:08:54.413Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2334 sumNanos=633223269 avgNanos=271303
zil-additional-service  | 2026-05-04T14:08:59.414Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=418 sumNanos=83382893830 avgNanos=199480607
zil-additional-service  | 2026-05-04T14:08:59.414Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=426 sumNanos=79685631349 avgNanos=187055472
zil-additional-service  | 2026-05-04T14:08:59.414Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=418 sumNanos=161147076585 avgNanos=385519321
zil-additional-service  | 2026-05-04T14:08:59.414Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=418 sumNanos=80697009 avgNanos=193055
zil-additional-service  | 2026-05-04T14:08:59.414Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1243 sumNanos=251809075182 avgNanos=202581717
zil-additional-service  | 2026-05-04T14:08:59.414Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1252 sumNanos=239681160037 avgNanos=191438626
zil-additional-service  | 2026-05-04T14:08:59.415Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1243 sumNanos=490318924247 avgNanos=394464138
zil-additional-service  | 2026-05-04T14:08:59.415Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1243 sumNanos=307084757 avgNanos=247051
zil-additional-service  | 2026-05-04T14:08:59.415Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2372 sumNanos=519028798252 avgNanos=218814839
zil-additional-service  | 2026-05-04T14:08:59.415Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2373 sumNanos=482686362221 avgNanos=203407653
zil-additional-service  | 2026-05-04T14:08:59.415Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2372 sumNanos=1003910034453 avgNanos=423233572
zil-additional-service  | 2026-05-04T14:08:59.415Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2372 sumNanos=612811935 avgNanos=258352
zil-additional-service  | 2026-05-04T14:09:04.416Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=395 sumNanos=88169996252 avgNanos=223215180
zil-additional-service  | 2026-05-04T14:09:04.416Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=391 sumNanos=79374399980 avgNanos=203003580
zil-additional-service  | 2026-05-04T14:09:04.416Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=395 sumNanos=168635360047 avgNanos=426924962
zil-additional-service  | 2026-05-04T14:09:04.416Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=395 sumNanos=57644494 avgNanos=145935
zil-additional-service  | 2026-05-04T14:09:04.417Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1247 sumNanos=253903880367 avgNanos=203611772
zil-additional-service  | 2026-05-04T14:09:04.417Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1246 sumNanos=238191967911 avgNanos=191165303
zil-additional-service  | 2026-05-04T14:09:04.417Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1247 sumNanos=493863313612 avgNanos=396041149
zil-additional-service  | 2026-05-04T14:09:04.417Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1247 sumNanos=280365737 avgNanos=224832
zil-additional-service  | 2026-05-04T14:09:04.417Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2398 sumNanos=518105849960 avgNanos=216057485
zil-additional-service  | 2026-05-04T14:09:04.417Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2398 sumNanos=479685589937 avgNanos=200035692
zil-additional-service  | 2026-05-04T14:09:04.417Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2398 sumNanos=999604351759 avgNanos=416849187
zil-additional-service  | 2026-05-04T14:09:04.417Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2398 sumNanos=541751377 avgNanos=225918
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=413 sumNanos=87185482837 avgNanos=211102864
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=409 sumNanos=79776060253 avgNanos=195051492
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=413 sumNanos=168774750598 avgNanos=408655570
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=413 sumNanos=81702017 avgNanos=197825
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1249 sumNanos=254879927743 avgNanos=204067195
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1249 sumNanos=238697816530 avgNanos=191111142
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1249 sumNanos=494662852146 avgNanos=396047119
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1249 sumNanos=260847771 avgNanos=208845
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2441 sumNanos=515388650069 avgNanos=211138324
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2440 sumNanos=478957932877 avgNanos=196294234
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2441 sumNanos=997227854372 avgNanos=408532508
zil-additional-service  | 2026-05-04T14:09:09.419Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2441 sumNanos=564633331 avgNanos=231312
zil-additional-service  | 2026-05-04T14:09:14.420Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=407 sumNanos=84902069069 avgNanos=208604592
zil-additional-service  | 2026-05-04T14:09:14.420Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=410 sumNanos=80278107653 avgNanos=195800262
zil-additional-service  | 2026-05-04T14:09:14.420Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=407 sumNanos=163861594907 avgNanos=402608341
zil-additional-service  | 2026-05-04T14:09:14.420Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=407 sumNanos=83185850 avgNanos=204387
zil-additional-service  | 2026-05-04T14:09:14.420Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1242 sumNanos=255208413680 avgNanos=205481814
zil-additional-service  | 2026-05-04T14:09:14.420Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1244 sumNanos=238307455342 avgNanos=191565478
zil-additional-service  | 2026-05-04T14:09:14.420Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1242 sumNanos=492952298927 avgNanos=396902012
zil-additional-service  | 2026-05-04T14:09:14.421Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1242 sumNanos=259542464 avgNanos=208971
zil-additional-service  | 2026-05-04T14:09:14.421Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2446 sumNanos=513311039534 avgNanos=209857334
zil-additional-service  | 2026-05-04T14:09:14.421Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2448 sumNanos=478620048537 avgNanos=195514725
zil-additional-service  | 2026-05-04T14:09:14.421Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2446 sumNanos=993095681806 avgNanos=406008046
zil-additional-service  | 2026-05-04T14:09:14.421Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2446 sumNanos=566699864 avgNanos=231684
zil-additional-service  | 2026-05-04T14:09:19.421Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=393 sumNanos=86237569959 avgNanos=219434020
zil-additional-service  | 2026-05-04T14:09:19.422Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=392 sumNanos=79818893982 avgNanos=203619627
zil-additional-service  | 2026-05-04T14:09:19.422Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=393 sumNanos=165670750633 avgNanos=421554072
zil-additional-service  | 2026-05-04T14:09:19.422Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=393 sumNanos=61136174 avgNanos=155562
zil-additional-service  | 2026-05-04T14:09:19.423Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1225 sumNanos=256948627080 avgNanos=209753981
zil-additional-service  | 2026-05-04T14:09:19.423Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1228 sumNanos=239474280184 avgNanos=195011628
zil-additional-service  | 2026-05-04T14:09:19.423Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1225 sumNanos=495876873968 avgNanos=404797448
zil-additional-service  | 2026-05-04T14:09:19.423Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1225 sumNanos=223656378 avgNanos=182576
zil-additional-service  | 2026-05-04T14:09:19.424Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2455 sumNanos=512669614001 avgNanos=208826726
zil-additional-service  | 2026-05-04T14:09:19.425Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2454 sumNanos=477933290386 avgNanos=194756842
zil-additional-service  | 2026-05-04T14:09:19.426Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2455 sumNanos=992339409323 avgNanos=404211572
zil-additional-service  | 2026-05-04T14:09:19.426Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2455 sumNanos=547888451 avgNanos=223172
zil-additional-service  | 2026-05-04T14:09:24.426Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=407 sumNanos=85936892741 avgNanos=211147156
zil-additional-service  | 2026-05-04T14:09:24.428Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=404 sumNanos=81423254495 avgNanos=201542709
zil-additional-service  | 2026-05-04T14:09:24.429Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=407 sumNanos=168830525145 avgNanos=414817015
zil-additional-service  | 2026-05-04T14:09:24.429Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=407 sumNanos=69279505 avgNanos=170219
zil-additional-service  | 2026-05-04T14:09:24.430Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1208 sumNanos=258839748003 avgNanos=214271314
zil-additional-service  | 2026-05-04T14:09:24.430Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1205 sumNanos=241075762128 avgNanos=200062873
zil-additional-service  | 2026-05-04T14:09:24.431Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1208 sumNanos=501040543075 avgNanos=414768661
zil-additional-service  | 2026-05-04T14:09:24.431Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1208 sumNanos=210027974 avgNanos=173864
zil-additional-service  | 2026-05-04T14:09:24.431Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2462 sumNanos=512559327402 avgNanos=208188191
zil-additional-service  | 2026-05-04T14:09:24.432Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2457 sumNanos=478415664735 avgNanos=194715370
zil-additional-service  | 2026-05-04T14:09:24.432Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2462 sumNanos=993611610489 avgNanos=403579045
zil-additional-service  | 2026-05-04T14:09:24.432Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2462 sumNanos=552022917 avgNanos=224217
zil-additional-service  | 2026-05-04T14:09:29.433Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=414 sumNanos=84701709942 avgNanos=204593502
zil-additional-service  | 2026-05-04T14:09:29.433Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=422 sumNanos=81568369718 avgNanos=193289975
zil-additional-service  | 2026-05-04T14:09:29.433Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=414 sumNanos=165787340632 avgNanos=400452513
zil-additional-service  | 2026-05-04T14:09:29.433Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=414 sumNanos=65927183 avgNanos=159244
zil-additional-service  | 2026-05-04T14:09:29.434Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1219 sumNanos=257651660579 avgNanos=211363134
zil-additional-service  | 2026-05-04T14:09:29.434Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1224 sumNanos=241357018553 avgNanos=197187106
zil-additional-service  | 2026-05-04T14:09:29.434Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1219 sumNanos=499462596694 avgNanos=409731416
zil-additional-service  | 2026-05-04T14:09:29.434Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1219 sumNanos=208758262 avgNanos=171253
zil-additional-service  | 2026-05-04T14:09:29.435Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2464 sumNanos=510076518374 avgNanos=207011574
zil-additional-service  | 2026-05-04T14:09:29.435Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2475 sumNanos=480715439270 avgNanos=194228460
zil-additional-service  | 2026-05-04T14:09:29.435Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2464 sumNanos=990836062262 avgNanos=402125025
zil-additional-service  | 2026-05-04T14:09:29.435Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2464 sumNanos=515971309 avgNanos=209403
zil-additional-service  | 2026-05-04T14:09:34.435Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=431 sumNanos=84917429952 avgNanos=197024199
zil-additional-service  | 2026-05-04T14:09:34.436Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=429 sumNanos=79390928729 avgNanos=185060439
zil-additional-service  | 2026-05-04T14:09:34.437Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=431 sumNanos=165797067532 avgNanos=384679971
zil-additional-service  | 2026-05-04T14:09:34.438Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=431 sumNanos=75717555 avgNanos=175678
zil-additional-service  | 2026-05-04T14:09:34.438Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1244 sumNanos=255475002549 avgNanos=205365757
zil-additional-service  | 2026-05-04T14:09:34.438Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1242 sumNanos=240506473908 avgNanos=193644503
zil-additional-service  | 2026-05-04T14:09:34.438Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1244 sumNanos=498083478987 avgNanos=400388648
zil-additional-service  | 2026-05-04T14:09:34.438Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1244 sumNanos=228117214 avgNanos=183373
zil-additional-service  | 2026-05-04T14:09:34.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2491 sumNanos=509388540672 avgNanos=204491585
zil-additional-service  | 2026-05-04T14:09:34.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2490 sumNanos=479426468279 avgNanos=192540750
zil-additional-service  | 2026-05-04T14:09:34.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2491 sumNanos=991837729731 avgNanos=398168498
zil-additional-service  | 2026-05-04T14:09:34.439Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2491 sumNanos=508483576 avgNanos=204128
zil-additional-service  | 2026-05-04T14:09:39.447Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=429 sumNanos=83080882238 avgNanos=193661730
zil-additional-service  | 2026-05-04T14:09:39.447Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=429 sumNanos=79550693221 avgNanos=185432851
zil-additional-service  | 2026-05-04T14:09:39.447Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=429 sumNanos=162795937954 avgNanos=379477710
zil-additional-service  | 2026-05-04T14:09:39.447Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=429 sumNanos=116273254 avgNanos=271033
zil-additional-service  | 2026-05-04T14:09:39.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1236 sumNanos=254031572115 avgNanos=205527161
zil-additional-service  | 2026-05-04T14:09:39.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1242 sumNanos=240763187686 avgNanos=193851197
zil-additional-service  | 2026-05-04T14:09:39.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=web.additional.availability_new count=1236 sumNanos=494274825834 avgNanos=399898726
zil-additional-service  | 2026-05-04T14:09:39.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=additional.statsComputation.availability.allCitiesAllDates count=1236 sumNanos=243301343 avgNanos=196845
zil-additional-service  | 2026-05-04T14:09:39.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.rents count=2487 sumNanos=509208470211 avgNanos=204748078
zil-additional-service  | 2026-05-04T14:09:39.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=http.main.cars count=2491 sumNanos=479625776897 avgNanos=192543467
zil-additional-service  | 2026-05-04T14:09:39.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=web.additional.availability_new count=2487 sumNanos=989517584984 avgNanos=397875989
zil-additional-service  | 2026-05-04T14:09:39.448Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=1m category=additional.statsComputation.availability.allCitiesAllDates count=2487 sumNanos=504378036 avgNanos=202805
zil-additional-service  | 2026-05-04T14:09:44.449Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.rents count=434 sumNanos=81863867407 avgNanos=188626422
zil-additional-service  | 2026-05-04T14:09:44.449Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=http.main.cars count=434 sumNanos=79880318782 avgNanos=184056034
zil-additional-service  | 2026-05-04T14:09:44.449Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=web.additional.availability_new count=434 sumNanos=161714957851 avgNanos=372615110
zil-additional-service  | 2026-05-04T14:09:44.450Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=10s category=additional.statsComputation.availability.allCitiesAllDates count=434 sumNanos=113433371 avgNanos=261367
zil-additional-service  | 2026-05-04T14:09:44.451Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.rents count=1272 sumNanos=252718190100 avgNanos=198677822
zil-additional-service  | 2026-05-04T14:09:44.451Z  INFO 1 --- [zil-additional-service] [   scheduling-1] r.a.observability.ObservabilityService   : LAB9 Observability window=30s category=http.main.cars count=1266 sumNanos=240239843533 avgNanos=189762909
